time,vin,vout
1.653280000000000027e-03,7.417904210000000331e-01,8.924468330000000504e-01
1.654279999999999943e-03,7.417547070000000131e-01,8.939754220000000196e-01
1.655280000000000076e-03,7.417193180000000163e-01,8.954884480000000480e-01
1.656279999999999992e-03,7.416842569999999579e-01,8.969858619999999672e-01
1.657279999999999908e-03,7.416495239999999489e-01,8.984676200000000224e-01
1.658280000000000040e-03,7.416151199999999610e-01,8.999336759999999602e-01
1.659279999999999956e-03,7.415810470000000487e-01,9.013839900000000238e-01
1.660280000000000089e-03,7.415473070000000444e-01,9.028185210000000405e-01
1.661280000000000005e-03,7.415139010000000308e-01,9.042372330000000291e-01
1.662279999999999921e-03,7.414808290000000079e-01,9.056400890000000370e-01
1.663280000000000054e-03,7.414480940000000020e-01,9.070270559999999982e-01
1.664279999999999969e-03,7.414156960000000129e-01,9.083981009999999578e-01
1.665280000000000102e-03,7.413836379999999560e-01,9.097531949999999590e-01
1.666280000000000018e-03,7.413519189999999703e-01,9.110923109999999880e-01
1.667279999999999934e-03,7.413205419999999712e-01,9.124154199999999770e-01
1.668280000000000067e-03,7.412895069999999587e-01,9.137225009999999648e-01
1.669279999999999983e-03,7.412588169999999588e-01,9.150135280000000204e-01
1.670279999999999898e-03,7.412284709999999999e-01,9.162884829999999869e-01
1.671280000000000031e-03,7.411984719999999971e-01,9.175473450000000142e-01
1.672279999999999947e-03,7.411688199999999505e-01,9.187900970000000278e-01
1.673280000000000080e-03,7.411395170000000254e-01,9.200167230000000362e-01
1.674279999999999996e-03,7.411105639999999717e-01,9.212272089999999913e-01
1.675279999999999912e-03,7.410819619999999830e-01,9.224215420000000387e-01
1.676280000000000044e-03,7.410537109999999483e-01,9.235997099999999627e-01
1.677279999999999960e-03,7.410258140000000049e-01,9.247617049999999894e-01
1.678280000000000093e-03,7.409982710000000417e-01,9.259075180000000405e-01
1.679280000000000009e-03,7.409710840000000021e-01,9.270371419999999807e-01
1.680279999999999925e-03,7.409442529999999971e-01,9.281505709999999798e-01
1.681280000000000057e-03,7.409177789999999986e-01,9.292478010000000399e-01
1.682279999999999973e-03,7.408916639999999498e-01,9.303288299999999955e-01
1.683280000000000106e-03,7.408659090000000447e-01,9.313936550000000425e-01
1.684280000000000022e-03,7.408405139999999500e-01,9.324422759999999588e-01
1.685279999999999938e-03,7.408154810000000534e-01,9.334746950000000210e-01
1.686280000000000071e-03,7.407908100000000218e-01,9.344909120000000069e-01
1.687279999999999986e-03,7.407665030000000206e-01,9.354909310000000255e-01
1.688279999999999902e-03,7.407425610000000216e-01,9.364747559999999638e-01
1.689280000000000035e-03,7.407189840000000247e-01,9.374423910000000415e-01
1.690279999999999951e-03,7.406957730000000018e-01,9.383938429999999498e-01
1.691280000000000084e-03,7.406729300000000071e-01,9.393291169999999912e-01
1.692280000000000000e-03,7.406504550000000409e-01,9.402482229999999941e-01
1.693279999999999915e-03,7.406283489999999636e-01,9.411511689999999541e-01
1.694280000000000048e-03,7.406066129999999692e-01,9.420379629999999782e-01
1.695279999999999964e-03,7.405852469999999466e-01,9.429086159999999772e-01
1.696280000000000097e-03,7.405642540000000329e-01,9.437631389999999731e-01
1.697280000000000013e-03,7.405436330000000344e-01,9.446015420000000162e-01
1.698279999999999929e-03,7.405233850000000340e-01,9.454238390000000436e-01
1.699280000000000061e-03,7.405035119999999749e-01,9.462300409999999662e-01
1.700279999999999977e-03,7.404840129999999965e-01,9.470201620000000542e-01
1.701279999999999893e-03,7.404648900000000422e-01,9.477942150000000510e-01
1.702280000000000026e-03,7.404461439999999728e-01,9.485522140000000046e-01
1.703279999999999942e-03,7.404277740000000385e-01,9.492941750000000178e-01
1.704280000000000074e-03,7.404097830000000435e-01,9.500201109999999449e-01
1.705279999999999990e-03,7.403921700000000161e-01,9.507300389999999712e-01
1.706279999999999906e-03,7.403749360000000390e-01,9.514239719999999512e-01
1.707280000000000039e-03,7.403580829999999446e-01,9.521019290000000135e-01
1.708279999999999955e-03,7.403416099999999833e-01,9.527639230000000126e-01
1.709280000000000087e-03,7.403255180000000157e-01,9.534099719999999945e-01
1.710280000000000003e-03,7.403098080000000136e-01,9.540400919999999507e-01
1.711279999999999919e-03,7.402944809999999487e-01,9.546542989999999840e-01
1.712280000000000052e-03,7.402795370000000430e-01,9.552526099999999465e-01
1.713279999999999968e-03,7.402649770000000462e-01,9.558350410000000519e-01
1.714280000000000101e-03,7.402508009999999583e-01,9.564016090000000414e-01
1.715280000000000016e-03,7.402370099999999731e-01,9.569523300000000177e-01
1.716279999999999932e-03,7.402236039999999795e-01,9.574872220000000267e-01
1.717280000000000065e-03,7.402105839999999493e-01,9.580062990000000056e-01
1.718279999999999981e-03,7.401979509999999651e-01,9.585095799999999722e-01
1.719279999999999897e-03,7.401857050000000271e-01,9.589970789999999745e-01
1.720280000000000030e-03,7.401738460000000241e-01,9.594688129999999759e-01
1.721279999999999945e-03,7.401623750000000390e-01,9.599247969999999963e-01
1.722280000000000078e-03,7.401512930000000434e-01,9.603650470000000272e-01
1.723279999999999994e-03,7.401405989999999546e-01,9.607895779999999775e-01
1.724279999999999910e-03,7.401302950000000491e-01,9.611984049999999780e-01
1.725280000000000043e-03,7.401203800000000221e-01,9.615915430000000486e-01
1.726279999999999959e-03,7.401108549999999564e-01,9.619690060000000154e-01
1.727280000000000091e-03,7.401017210000000457e-01,9.623308080000000375e-01
1.728280000000000007e-03,7.400929769999999852e-01,9.626769619999999694e-01
1.729279999999999923e-03,7.400846239999999687e-01,9.630074819999999702e-01
1.730280000000000056e-03,7.400766629999999680e-01,9.633223789999999509e-01
1.731279999999999972e-03,7.400690939999999829e-01,9.636216669999999596e-01
1.732280000000000104e-03,7.400619170000000135e-01,9.639053579999999899e-01
1.733280000000000020e-03,7.400551319999999489e-01,9.641734610000000094e-01
1.734279999999999936e-03,7.400487399999999827e-01,9.644259889999999835e-01
1.735280000000000069e-03,7.400427400000000322e-01,9.646629509999999907e-01
1.736279999999999985e-03,7.400371340000000409e-01,9.648843559999999986e-01
1.737279999999999901e-03,7.400319210000000369e-01,9.650902150000000290e-01
1.738280000000000033e-03,7.400271010000000205e-01,9.652805359999999668e-01
1.739279999999999949e-03,7.400226749999999631e-01,9.654553259999999471e-01
1.740280000000000082e-03,7.400186429999999760e-01,9.656145919999999938e-01
1.741279999999999998e-03,7.400150060000000307e-01,9.657583429999999636e-01
1.742279999999999914e-03,7.400117619999999619e-01,9.658865829999999653e-01
1.743280000000000047e-03,7.400089130000000459e-01,9.659993180000000512e-01
1.744279999999999962e-03,7.400064579999999781e-01,9.660965540000000518e-01
1.745280000000000095e-03,7.400043969999999804e-01,9.661782939999999931e-01
1.746280000000000011e-03,7.400027310000000247e-01,9.662445410000000123e-01
1.747279999999999927e-03,7.400014599999999998e-01,9.662952999999999681e-01
1.748280000000000060e-03,7.400005840000000168e-01,9.663305709999999715e-01
1.749279999999999976e-03,7.400001019999999929e-01,9.663503570000000487e-01
1.750280000000000108e-03,7.400000150000000110e-01,9.663546589999999492e-01
1.751280000000000024e-03,7.400003229999999599e-01,9.663434760000000345e-01
1.752279999999999940e-03,7.400010259999999507e-01,9.663168090000000543e-01
1.753280000000000073e-03,7.400021239999999834e-01,9.662746559999999540e-01
1.754279999999999989e-03,7.400036159999999752e-01,9.662170150000000124e-01
1.755279999999999905e-03,7.400055020000000372e-01,9.661438850000000356e-01
1.756280000000000037e-03,7.400077840000000018e-01,9.660552620000000257e-01
1.757279999999999953e-03,7.400104600000000366e-01,9.659511419999999848e-01
1.758280000000000086e-03,7.400135300000000305e-01,9.658315219999999979e-01
1.759280000000000002e-03,7.400169939999999835e-01,9.656963950000000407e-01
1.760279999999999918e-03,7.400208529999999785e-01,9.655457570000000045e-01
1.761280000000000050e-03,7.400251049999999609e-01,9.653796000000000044e-01
1.762279999999999966e-03,7.400297519999999851e-01,9.651979200000000425e-01
1.763280000000000099e-03,7.400347919999999968e-01,9.650007069999999576e-01
1.764280000000000015e-03,7.400402249999999960e-01,9.647879529999999759e-01
1.765279999999999931e-03,7.400460509999999825e-01,9.645596509999999624e-01
1.766280000000000064e-03,7.400522710000000393e-01,9.643157909999999777e-01
1.767279999999999979e-03,7.400588830000000007e-01,9.640563620000000000e-01
1.768279999999999895e-03,7.400658879999999495e-01,9.637813560000000335e-01
1.769280000000000028e-03,7.400732850000000251e-01,9.634907600000000016e-01
1.770279999999999944e-03,7.400810730000000337e-01,9.631845650000000481e-01
1.771280000000000077e-03,7.400892540000000297e-01,9.628627560000000418e-01
1.772279999999999993e-03,7.400978249999999870e-01,9.625253240000000154e-01
1.773279999999999908e-03,7.401067879999999599e-01,9.621722539999999491e-01
1.774280000000000041e-03,7.401161410000000052e-01,9.618035339999999600e-01
1.775279999999999957e-03,7.401258840000000117e-01,9.614191490000000284e-01
1.776280000000000090e-03,7.401360169999999794e-01,9.610190870000000496e-01
1.777280000000000006e-03,7.401465400000000194e-01,9.606033330000000037e-01
1.778279999999999922e-03,7.401574509999999663e-01,9.601718719999999818e-01
1.779280000000000054e-03,7.401687510000000136e-01,9.597246889999999642e-01
1.780279999999999970e-03,7.401804389999999678e-01,9.592617679999999591e-01
1.781280000000000103e-03,7.401925150000000508e-01,9.587830960000000013e-01
1.782280000000000019e-03,7.402049779999999579e-01,9.582886550000000447e-01
1.783279999999999935e-03,7.402178280000000221e-01,9.577784299999999584e-01
1.784280000000000067e-03,7.402310640000000497e-01,9.572524040000000012e-01
1.785279999999999983e-03,7.402446849999999579e-01,9.567105620000000421e-01
1.786279999999999899e-03,7.402586920000000514e-01,9.561528870000000069e-01
1.787280000000000032e-03,7.402730830000000539e-01,9.555793630000000149e-01
1.788279999999999948e-03,7.402878579999999653e-01,9.549899729999999920e-01
1.789280000000000080e-03,7.403030170000000076e-01,9.543847009999999464e-01
1.790279999999999996e-03,7.403185589999999872e-01,9.537635300000000260e-01
1.791279999999999912e-03,7.403344819999999604e-01,9.531264440000000171e-01
1.792280000000000045e-03,7.403507879999999819e-01,9.524734259999999564e-01
1.793279999999999961e-03,7.403674740000000254e-01,9.518044610000000461e-01
1.794280000000000094e-03,7.403845399999999799e-01,9.511195319999999898e-01
1.795280000000000009e-03,7.404019859999999564e-01,9.504186239999999897e-01
1.796279999999999925e-03,7.404198109999999833e-01,9.497017199999999715e-01
1.797280000000000058e-03,7.404380139999999777e-01,9.489688059999999981e-01
1.798279999999999974e-03,7.404565950000000507e-01,9.482198670000000496e-01
1.799280000000000107e-03,7.404755530000000086e-01,9.474548870000000234e-01
1.800280000000000023e-03,7.404948860000000188e-01,9.466738529999999541e-01
1.801279999999999938e-03,7.405145950000000532e-01,9.458767510000000156e-01
1.802280000000000071e-03,7.405346779999999463e-01,9.450635670000000488e-01
1.803279999999999987e-03,7.405551350000000310e-01,9.442342879999999772e-01
1.804279999999999903e-03,7.405759640000000310e-01,9.433889030000000009e-01
1.805280000000000036e-03,7.405971660000000290e-01,9.425273990000000435e-01
1.806279999999999952e-03,7.406187389999999704e-01,9.416497660000000547e-01
1.807280000000000084e-03,7.406406829999999664e-01,9.407559920000000409e-01
1.808280000000000000e-03,7.406629949999999907e-01,9.398460690000000062e-01
1.809279999999999916e-03,7.406856769999999868e-01,9.389199870000000114e-01
1.810280000000000049e-03,7.407087260000000395e-01,9.379777379999999498e-01
1.811279999999999965e-03,7.407321420000000378e-01,9.370193140000000476e-01
1.812280000000000097e-03,7.407559240000000100e-01,9.360447100000000020e-01
1.813280000000000013e-03,7.407800700000000127e-01,9.350539199999999829e-01
1.814279999999999929e-03,7.408045810000000175e-01,9.340469399999999922e-01
1.815280000000000062e-03,7.408294549999999701e-01,9.330237649999999494e-01
1.816279999999999978e-03,7.408546910000000096e-01,9.319843930000000221e-01
1.817279999999999894e-03,7.408802880000000535e-01,9.309288230000000164e-01
1.818280000000000026e-03,7.409062440000000471e-01,9.298570550000000434e-01
1.819279999999999942e-03,7.409325599999999623e-01,9.287690899999999639e-01
1.820280000000000075e-03,7.409592339999999666e-01,9.276649289999999715e-01
1.821279999999999991e-03,7.409862649999999773e-01,9.265445759999999531e-01
1.822279999999999907e-03,7.410136520000000226e-01,9.254080359999999894e-01
1.823280000000000040e-03,7.410413930000000482e-01,9.242553150000000217e-01
1.824279999999999955e-03,7.410694880000000540e-01,9.230864210000000458e-01
1.825280000000000088e-03,7.410979359999999572e-01,9.219013609999999748e-01
1.826280000000000004e-03,7.411267350000000365e-01,9.207001470000000243e-01
1.827279999999999920e-03,7.411558839999999870e-01,9.194827899999999943e-01
1.828280000000000053e-03,7.411853819999999482e-01,9.182493029999999612e-01
1.829279999999999969e-03,7.412152290000000310e-01,9.169997020000000276e-01
1.830280000000000101e-03,7.412454219999999872e-01,9.157340029999999631e-01
1.831280000000000017e-03,7.412759610000000388e-01,9.144522240000000357e-01
1.832279999999999933e-03,7.413068440000000203e-01,9.131543840000000412e-01
1.833280000000000066e-03,7.413380710000000429e-01,9.118405059999999951e-01
1.834279999999999982e-03,7.413696389999999692e-01,9.105106130000000242e-01
1.835279999999999898e-03,7.414015489999999931e-01,9.091647290000000048e-01
1.836280000000000030e-03,7.414337970000000055e-01,9.078028820000000332e-01
1.837279999999999946e-03,7.414663839999999784e-01,9.064250999999999836e-01
1.838280000000000079e-03,7.414993079999999681e-01,9.050314139999999785e-01
1.839279999999999995e-03,7.415325670000000313e-01,9.036218560000000011e-01
1.840279999999999911e-03,7.415661609999999460e-01,9.021964609999999496e-01
1.841280000000000043e-03,7.416000870000000189e-01,9.007552650000000272e-01
1.842279999999999959e-03,7.416343450000000281e-01,8.992983070000000190e-01
1.843280000000000092e-03,7.416689340000000019e-01,8.978256260000000433e-01
1.844280000000000008e-03,7.417038510000000251e-01,8.963372659999999659e-01
1.845279999999999924e-03,7.417390959999999867e-01,8.948332700000000139e-01
1.846280000000000057e-03,7.417746670000000542e-01,8.933136860000000512e-01
1.847279999999999972e-03,7.418105619999999512e-01,8.917785620000000524e-01
1.848280000000000105e-03,7.418467810000000107e-01,8.902279480000000467e-01
1.849280000000000021e-03,7.418833219999999562e-01,8.886618979999999501e-01
1.850279999999999937e-03,7.419201829999999553e-01,8.870804669999999836e-01
1.851280000000000070e-03,7.419573640000000081e-01,8.854837119999999784e-01
1.852279999999999986e-03,7.419948610000000055e-01,8.838716920000000421e-01
1.853279999999999901e-03,7.420326750000000304e-01,8.822444699999999473e-01
1.854280000000000034e-03,7.420708040000000283e-01,8.806021090000000218e-01
1.855279999999999950e-03,7.421092449999999729e-01,8.789446749999999531e-01
1.856280000000000083e-03,7.421479979999999754e-01,8.772722370000000103e-01
1.857279999999999999e-03,7.421870609999999813e-01,8.755848649999999900e-01
1.858279999999999915e-03,7.422264320000000470e-01,8.738826330000000198e-01
1.859280000000000047e-03,7.422661099999999790e-01,8.721656150000000052e-01
1.860279999999999963e-03,7.423060940000000274e-01,8.704338879999999889e-01
1.861280000000000096e-03,7.423463810000000551e-01,8.686875339999999834e-01
1.862280000000000012e-03,7.423869699999999794e-01,8.669266329999999465e-01
1.863279999999999928e-03,7.424278600000000505e-01,8.651512709999999995e-01
1.864280000000000060e-03,7.424690489999999921e-01,8.633615329999999588e-01
